zoom_level,alternative,avg_time_in_seconds,number_of_samples,leader_threshold,subleader_threshold,avg_leader_time,leaders,subleaders,example
1,left,5.45E+10,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[5.0;  9.0];  [0.0;  757523835.5]
1,right,0.000172347660000014,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[5.0;  9.0];  [0.0;  757523835.5]
1,left,5.29E+11,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[2.0;  6.0];  [0.0;  757523835.5]
1,right,0.00027454978000008624,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[2.0;  6.0];  [0.0;  757523835.5]
1,left,5.35E+10,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[3.0;  7.0];  [300000000;  1057523835.5]
1,right,0.00024716986999976596,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[3.0;  7.0];  [300000000;  1057523835.5]
1,left,5.43E+10,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[4.5;  8.5];  [300000000;  1057523835.5]
1,right,0.00021196236999998063,233,0.5000000000000001,0.1,0.02678020324000016,2,14,[4.5;  8.5];  [300000000;  1057523835.5]
1,left,5.38E+11,233,0.5000000000000001,0.1,0.02678020324000016,2,14,average
1,right,0.0002575176459999397,233,0.5000000000000001,0.1,0.02678020324000016,2,14,average
1,left,5.31E+11,233,0.5000000000000001,0.15000000000000002,0.016873902070000214,2,8,[5.0;  9.0];  [757523835.5;  1515047671.0]
1,right,0.00019445887000017593,233,0.5000000000000001,0.15000000000000002,0.016873902070000214,2,8,[5.0;  9.0];  [757523835.5;  1515047671.0]
1,left,5.41E+10,233,0.5000000000000001,0.15000000000000002,0.016873902070000214,2,8,[5.0;  9.0];  [0.0;  757523835.5]
1,right,0.0001081692899998643,233,0.5000000000000001,0.15000000000000002,0.016873902070000214,2,8,[5.0;  9.0];  [0.0;  757523835.5]
1,left,5.47E+11,233,0.5000000000000001,0.15000000000000002,0.016873902070000214,2,8,[2.0;  6.0];  [0.0;  757523835.5]
