zoom_level,alternative,avg_time_in_seconds,number_of_samples,leader_threshold,subleader_threshold,avg_leader_time,leaders,subleaders,example
1,left,8.472626000013861e-05,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0002201302499997837,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.569347000047855e-05,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00022182818000032967,596,0.30000000000000004,0.1,0.11489924738000014,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.36022400001184e-05,596,0.30000000000000004,0.1,0.11489924738000014,4,4,average
1,right,0.00020253287800005634,596,0.30000000000000004,0.1,0.11489924738000014,4,4,average
1,left,8.1031980000148e-05,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00018411727000000155,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.619712999973217e-05,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010394507000000885,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.20960499999046e-05,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,8.079855999994834e-05,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.170419999999012e-05,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.0001627196900000172,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.319325999991633e-05,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00012121974000024238,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,8.284452399993824e-05,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,average
1,right,0.00013056006600004367,596,0.30000000000000004,0.15000000000000002,0.07159655530999999,4,4,average
1,left,9.027605999960996e-05,596,0.30000000000000004,0.2,0.056335728120000116,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,0.00010786196000026394,596,0.30000000000000004,0.2,0.056335728120000116,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,left,7.782408000025497e-05,596,0.30000000000000004,0.2,0.056335728120000116,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
1,right,8.254783999973369e-05,596,0.30000000000000004,0.2,0.056335728120000116,4,4,[5.0; 9.0]; [757523835.5; 1515047671.0]
